time,x,y,z,resultant,milliseconds,seconds,diff_time,x_norm,y_norm,z_norm,time_hour,yFiltered,yFiltered_norm,changeOfStatus
1697731009493,1.5579999685287476,0.3549999892711639,-2.3469998836517334,2.8393304401177675,4825863,4825.863,0.021000000000640284,0.09804654016914327,-0.2893410480349231,-0.3182817995704401,15:56:49.493000,0.0,-0.28647165876568925,0
1697731009513,1.5490000247955322,0.3619999885559082,-2.361999988555908,2.847716456122194,4825883,4825.883,0.019999999999527063,0.09767366324187088,-0.28921365719764536,-0.3186021982522238,15:56:49.513000,0.0,-0.28647165876568925,0
1697731009533,1.5440000295639038,0.3429999947547912,-2.365999937057495,2.8459692180083738,4825903,4825.903,0.020000000000436557,0.0974665082958388,-0.28955943224991876,-0.31868763620317797,15:56:49.533000,0.0,-0.28647165876568925,0
1697731009552,1.5390000343322754,0.3810000121593475,-2.3540000915527344,2.8381329331041645,4825922,4825.922,0.018999999999323336,0.09725935334980651,-0.2888678816030087,-0.31843132235031535,15:56:49.552000,0.0,-0.28647165876568925,0
1697731009573,1.5750000476837158,0.367000013589859,-2.3399999141693115,2.8444531563186355,4825943,4825.943,0.021000000000640284,0.09875087093682344,-0.2891226632775642,-0.31813228188312925,15:56:49.573000,0.0,-0.28647165876568925,0
1697731009593,1.555999994277954,0.328000009059906,-2.371000051498413,2.854883751108225,4825963,4825.963,0.019999999999527063,0.09796367917852322,-0.28983241238307256,-0.318794437461294,15:56:49.593000,0.0,-0.28647165876568925,0
1697731009613,1.5440000295639038,0.367000013589859,-2.3350000381469727,2.82326943089296,4825983,4825.983,0.020000000000436557,0.0974665082958388,-0.2891226632775642,-0.3180254857175775,15:56:49.613000,0.0,-0.28647165876568925,0
1697731009633,1.5700000524520874,0.3709999918937683,-2.311000108718872,2.818379438823554,4826003,4826.003,0.019999999999527063,0.09854371599079115,-0.28904986890080786,-0.317512852919288,15:56:49.633000,0.0,-0.28647165876568925,0
1697731009652,1.5679999589920044,0.3400000035762787,-2.388000011444092,2.876937247923176,4826022,4826.022,0.01900000000023283,0.09846085006120764,-0.2896140281680769,-0.3191575525722725,15:56:49.652000,0.0,-0.28647165876568925,0
1697731009672,1.5390000343322754,0.3330000042915344,-2.3570001125335693,2.834582798052681,4826042,4826.042,0.020000000000436557,0.09725935334980651,-0.28974141900535466,-0.31849540208667215,15:56:49.672000,0.0,-0.28647165876568925,0
1697731009693,1.5219999551773071,0.3740000128746032,-2.328000068664551,2.806411265814774,4826063,4826.063,0.02099999999973079,0.09655502258212656,-0.28899527244028644,-0.31787596803026663,15:56:49.693000,0.0,-0.28647165876568925,0
1697731009712,1.5679999589920044,0.367000013589859,-2.36899995803833,2.8645197996452203,4826082,4826.082,0.01900000000023283,0.09846085006120764,-0.2891226632775642,-0.3187517159395348,15:56:49.712000,0.0,-0.28647165876568925,0
1697731009732,1.5460000038146973,0.3549999892711639,-2.3570001125335693,2.8410544758347784,4826102,4826.102,0.019999999999527063,0.09754936928645885,-0.2893410480349231,-0.31849540208667215,15:56:49.732000,0.0,-0.28647165876568925,0
1697731009752,1.5390000343322754,0.3160000145435333,-2.3420000076293945,2.820166865737264,4826122,4826.122,0.020000000000436557,0.09725935334980651,-0.2900507965980682,-0.31817500340488847,15:56:49.752000,0.0,-0.28647165876568925,0
1697731009774,1.565000057220459,0.367000013589859,-2.3420000076293945,2.8405770936221884,4826144,4826.144,0.021999999999934516,0.09833656104475907,-0.2891226632775642,-0.31817500340488847,15:56:49.774000,0.0,-0.28647165876568925,0
1697731009793,1.5839999914169312,0.3499999940395355,-2.361000061035156,2.86459024239847,4826163,4826.163,0.018999999999323336,0.09912374786409583,-0.289432041412641,-0.3185808400376263,15:56:49.793000,0.0,-0.28647165876568925,0
1697731009813,1.5290000438690186,0.3549999892711639,-2.36899995803833,2.8418351338034364,4826183,4826.183,0.020000000000436557,0.09684504345774236,-0.2893410480349231,-0.3187517159395348,15:56:49.813000,0.0,-0.28647165876568925,0
1697731009834,1.5429999828338623,0.3790000081062317,-2.299000024795532,2.794618232814579,4826204,4826.204,0.02099999999973079,0.09742507533104683,-0.28890427906256844,-0.3172565339738611,15:56:49.834000,0.0,-0.28647165876568925,0
1697731009854,1.5740000009536743,0.3549999892711639,-2.336999893188477,2.839906599898603,4826224,4826.224,0.020000000000436557,0.09870943797203147,-0.2893410480349231,-0.31806820214677256,15:56:49.854000,0.0,-0.28647165876568925,0
1697731009873,1.5410000085830688,0.3449999988079071,-2.380000114440918,2.8562399357143047,4826243,4826.243,0.01900000000023283,0.09734221434042678,-0.289523034790359,-0.3189866766703642,15:56:49.873000,0.0,-0.28647165876568925,0
1697731009892,1.5479999780654907,0.3549999892711639,-2.3299999237060547,2.819792291808655,4826262,4826.262,0.018999999999323336,0.09763223027707912,-0.2893410480349231,-0.3179186844594616,15:56:49.892000,0.0,-0.28647165876568925,0
1697731009912,1.5509999990463257,0.3880000114440918,-2.3469998836517334,2.839815743984734,4826282,4826.282,0.020000000000436557,0.09775652423249093,-0.28874049076573094,-0.3182817995704401,15:56:49.912000,0.0,-0.28647165876568925,0
1697731009933,1.565000057220459,0.3549999892711639,-2.36899995803833,2.861365228814416,4826303,4826.303,0.02099999999973079,0.09833656104475907,-0.2893410480349231,-0.3187517159395348,15:56:49.933000,0.0,-0.28647165876568925,0
1697731009952,1.555999994277954,0.3479999899864197,-2.3420000076293945,2.833232078556154,4826322,4826.322,0.01900000000023283,0.09796367917852322,-0.28946843887220086,-0.31817500340488847,15:56:49.952000,0.0,-0.28647165876568925,0
1697731009972,1.5110000371932983,0.3689999878406524,-2.3310000896453857,2.802292547424581,4826342,4826.342,0.019999999999527063,0.0960992846642339,-0.2890862663603676,-0.3179400477666233,15:56:49.972000,0.0,-0.28647165876568925,0
1697731009992,1.5709999799728394,0.3689999878406524,-2.364000082015991,2.862288999362691,4826362,4826.362,0.020000000000436557,0.09858514401661966,-0.2890862663603676,-0.318644919773983,15:56:49.992000,0.0,-0.28647165876568925,0
1697731010012,1.565999984741211,0.3720000088214874,-2.378000020980835,2.871519468601512,4826382,4826.382,0.019999999999527063,0.09837798907058737,-0.2890316698998462,-0.31894395514860485,15:56:50.012000,0.0,-0.28647165876568925,0
1697731010032,1.524999976158142,0.3240000009536743,-2.3499999046325684,2.8201241957887944,4826402,4826.402,0.020000000000436557,0.09667931653753836,-0.28990520730219216,-0.3183458793067969,15:56:50.032000,0.0,-0.28647165876568925,0
1697731010052,1.559000015258789,0.3650000095367431,-2.312000036239624,2.81230336594592,4826422,4826.422,0.019999999999527063,0.09808797313393502,-0.28915906073712394,-0.31753421113388547,15:56:50.052000,0.0,-0.28647165876568925,0
1697731010072,1.5759999752044678,0.367000013589859,-2.36899995803833,2.8689067138903366,4826442,4826.442,0.020000000000436557,0.09879229896265174,-0.2891226632775642,-0.3187517159395348,15:56:50.072000,0.0,-0.28647165876568925,0
1697731010093,1.5470000505447388,0.3310000002384186,-2.3550000190734863,2.837039873949497,4826463,4826.463,0.02099999999973079,0.09759080225125061,-0.2897778164649144,-0.3184526805649128,15:56:50.093000,0.0,-0.28647165876568925,0
1697731010113,1.5329999923706057,0.3529999852180481,-2.358999967575073,2.835415104211624,4826483,4826.483,0.020000000000436557,0.09701076543898268,-0.28937744549448297,-0.3185381185158671,15:56:50.113000,0.0,-0.28647165876568925,0
1697731010133,1.5759999752044678,0.3889999985694885,-2.3329999446868896,2.8421797379195737,4826503,4826.503,0.019999999999527063,0.09879229896265174,-0.28872229230713264,-0.3179827641958183,15:56:50.133000,0.0,-0.28647165876568925,0
1697731010152,1.5520000457763672,0.3379999995231628,-2.3469998836517334,2.833964819052762,4826522,4826.522,0.01900000000023283,0.0977979571972829,-0.28965042562763677,-0.3182817995704401,15:56:50.152000,0.0,-0.28647165876568925,0
1697731010173,1.5449999570846558,0.3310000002384186,-2.364000082015991,2.8434279057716645,4826543,4826.543,0.02099999999973079,0.0975079363216671,-0.2897778164649144,-0.318644919773983,15:56:50.173000,0.0,-0.28647165876568925,0
1697731010194,1.5440000295639038,0.3619999885559082,-2.325999975204468,2.8151831144099666,4826564,4826.564,0.021000000000640284,0.0974665082958388,-0.28921365719764536,-0.3178332465085074,15:56:50.194000,0.0,-0.28647165876568925,0
1697731010213,1.559000015258789,0.3529999852180481,-2.3469998836517334,2.8396299919183305,4826583,4826.583,0.018999999999323336,0.09808797313393502,-0.28937744549448297,-0.3182817995704401,15:56:50.213000,0.0,-0.28647165876568925,0
1697731010233,1.5329999923706057,0.3409999907016754,-2.3540000915527344,2.829785575144714,4826603,4826.603,0.020000000000436557,0.09701076543898268,-0.2895958297094786,-0.31843132235031535,15:56:50.233000,0.0,-0.28647165876568925,0
1697731010252,1.5549999475479126,0.3689999878406524,-2.3399999141693115,2.833687602085452,4826622,4826.622,0.01900000000023283,0.09792224621373125,-0.2890862663603676,-0.31813228188312925,15:56:50.252000,0.0,-0.28647165876568925,0
1697731010273,1.559999942779541,0.3790000081062317,-2.328000068664551,2.8278658290871665,4826643,4826.643,0.02099999999973079,0.09812940115976354,-0.28890427906256844,-0.31787596803026663,15:56:50.273000,0.0,-0.28647165876568925,0
1697731010292,1.569000005722046,0.3499999940395355,-2.359999895095825,2.855496545022557,4826662,4826.662,0.01900000000023283,0.0985022830259994,-0.289432041412641,-0.3185594767304646,15:56:50.292000,0.0,-0.28647165876568925,0
1697731010318,1.5449999570846558,0.3379999995231628,-2.319000005722046,2.8069609711586825,4826688,4826.688,0.02599999999983993,0.0975079363216671,-0.28965042562763677,-0.31768372882119644,15:56:50.318000,0.0,-0.28647165876568925,0
1697731010334,1.5549999475479126,0.3650000095367431,-2.321000099182129,2.8174973476898404,4826704,4826.704,0.01599999999962165,0.09792224621373125,-0.28915906073712394,-0.31772645034295566,15:56:50.334000,0.0,-0.28647165876568925,0
1697731010354,1.5959999561309814,0.3770000040531158,-2.338000059127808,2.8557992120434124,4826724,4826.724,0.020000000000436557,0.09962091874678025,-0.2889406765221283,-0.3180895654539343,15:56:50.354000,0.0,-0.28647165876568925,0
1697731010372,1.5410000085830688,0.3310000002384186,-2.367000102996826,2.8437530684287333,4826742,4826.742,0.018000000000029104,0.09734221434042678,-0.2897778164649144,-0.3187089995103397,15:56:50.372000,0.0,-0.28647165876568925,0
1697731010392,1.5190000534057615,0.3449999988079071,-2.3570001125335693,2.825214273627298,4826762,4826.762,0.019999999999527063,0.096430733565678,-0.289523034790359,-0.31849540208667215,15:56:50.392000,0.0,-0.28647165876568925,0
1697731010412,1.5570000410079956,0.3980000019073486,-2.3350000381469727,2.834586091012851,4826782,4826.782,0.020000000000436557,0.09800511214331498,-0.28855850401029504,-0.3180254857175775,15:56:50.412000,0.0,-0.28647165876568925,0
1697731010432,1.562000036239624,0.3310000002384186,-2.365999937057495,2.8543582142973034,4826802,4826.802,0.019999999999527063,0.09821226708934705,-0.2897778164649144,-0.31868763620317797,15:56:50.432000,0.0,-0.28647165876568925,0
1697731010452,1.5449999570846558,0.3479999899864197,-2.3540000915527344,2.8371544356013505,4826822,4826.822,0.020000000000436557,0.0975079363216671,-0.28946843887220086,-0.31843132235031535,15:56:50.452000,0.0,-0.28647165876568925,0
1697731010473,1.559000015258789,0.3910000026226043,-2.32699990272522,2.828124925973208,4826843,4826.843,0.02099999999973079,0.09808797313393502,-0.2886858948475728,-0.3178546047231049,15:56:50.473000,0.0,-0.28647165876568925,0
1697731010493,1.5540000200271606,0.3600000143051147,-2.344000101089477,2.835287030699287,4826863,4826.863,0.020000000000436557,0.09788081818790295,-0.28925005411484195,-0.3182177249266477,15:56:50.493000,0.0,-0.28647165876568925,0
1697731010512,1.5570000410079956,0.3240000009536743,-2.36299991607666,2.8483317453722248,4826882,4826.882,0.018999999999323336,0.09800511214331498,-0.28990520730219216,-0.3186235564668213,15:56:50.512000,0.0,-0.28647165876568925,0
1697731010533,1.5520000457763672,0.3549999892711639,-2.3559999465942383,2.843495187761784,4826903,4826.903,0.021000000000640284,0.0977979571972829,-0.2893410480349231,-0.3184740387795103,15:56:50.533000,0.0,-0.28647165876568925,0
1697731010553,1.5729999542236328,0.3810000121593475,-2.336999893188477,2.842720240547058,4826923,4826.923,0.019999999999527063,0.09866800500723971,-0.2888678816030087,-0.31806820214677256,15:56:50.553000,0.0,-0.28647165876568925,0
1697731010573,1.5729999542236328,0.3260000050067901,-2.36299991607666,2.8573367779508034,4826943,4826.943,0.020000000000436557,0.09866800500723971,-0.2898688098426324,-0.3186235564668213,15:56:50.573000,0.0,-0.28647165876568925,0
1697731010593,1.534999966621399,0.3260000050067901,-2.371000051498413,2.8432625881190785,4826963,4826.963,0.019999999999527063,0.09709362642960273,-0.2898688098426324,-0.318794437461294,15:56:50.593000,0.0,-0.28647165876568925,0
1697731010612,1.5399999618530271,0.367000013589859,-2.328000068664551,2.8152927400511008,4826982,4826.982,0.01900000000023283,0.0973007813756348,-0.2891226632775642,-0.31787596803026663,15:56:50.612000,0.0,-0.28647165876568925,0
1697731010632,1.5759999752044678,0.3860000073909759,-2.345000028610229,2.8516305969974955,4827002,4827.002,0.020000000000436557,0.09879229896265174,-0.2887768882252908,-0.31823908314124516,15:56:50.632000,0.0,-0.28647165876568925,0
1697731010652,1.537999987602234,0.3409999907016754,-2.374000072479248,2.8491404492679,4827022,4827.022,0.019999999999527063,0.09721792038501476,-0.2895958297094786,-0.3188585171976507,15:56:50.652000,0.0,-0.28647165876568925,0
1697731010672,1.5219999551773071,0.3580000102519989,-2.325999975204468,2.802663689341149,4827042,4827.042,0.020000000000436557,0.09655502258212656,-0.2892864515744017,-0.3178332465085074,15:56:50.672000,0.0,-0.28647165876568925,0
1697731010692,1.559999942779541,0.402999997138977,-2.322999954223633,2.8270722676453084,4827062,4827.062,0.019999999999527063,0.09812940115976354,-0.28846751063257714,-0.3177691667721506,15:56:50.692000,0.0,-0.28647165876568925,0
1697731010712,1.5529999732971191,0.3529999852180481,-2.3550000190734863,2.8429637698115178,4827082,4827.082,0.020000000000436557,0.0978393852231112,-0.28937744549448297,-0.3184526805649128,15:56:50.712000,0.0,-0.28647165876568925,0
1697731010734,1.531000018119812,0.335999995470047,-2.351999998092652,2.826439640867388,4827104,4827.104,0.021999999999934516,0.09692790444836241,-0.2896868230871965,-0.31838860082855613,15:56:50.734000,0.0,-0.28647165876568925,0
1697731010752,1.562999963760376,0.3790000081062317,-2.345000028610229,2.843525105751915,4827122,4827.122,0.018000000000029104,0.09825369511517534,-0.28890427906256844,-0.31823908314124516,15:56:50.752000,0.0,-0.28647165876568925,0
1697731010773,1.5750000476837158,0.367000013589859,-2.359999895095825,2.8609288115978995,4827143,4827.143,0.02099999999973079,0.09875087093682344,-0.2891226632775642,-0.3185594767304646,15:56:50.773000,0.0,-0.28647165876568925,0
1697731010793,1.5529999732971191,0.3429999947547912,-2.36899995803833,2.853352189031044,4827163,4827.163,0.019999999999527063,0.0978393852231112,-0.28955943224991876,-0.3187517159395348,15:56:50.793000,0.0,-0.28647165876568925,0
1697731010813,1.5440000295639038,0.3720000088214874,-2.3289999961853027,2.8189645404097696,4827183,4827.183,0.020000000000436557,0.0974665082958388,-0.2890316698998462,-0.3178973262448641,15:56:50.813000,0.0,-0.28647165876568925,0
1697731010834,1.562999963760376,0.375,-2.3550000190734863,2.8512486697149124,4827204,4827.204,0.02099999999973079,0.09825369511517534,-0.28897707398168815,-0.3184526805649128,15:56:50.834000,0.0,-0.28647165876568925,0
1697731010853,1.559000015258789,0.3289999961853027,-2.3940000534057617,2.875753518779665,4827223,4827.223,0.01900000000023283,0.09808797313393502,-0.28981421392447426,-0.319285712044986,15:56:50.853000,0.0,-0.28647165876568925,0
1697731010872,1.531999945640564,0.3529999852180481,-2.3550000190734863,2.8315469116443674,4827242,4827.242,0.01900000000023283,0.0969693324741907,-0.28937744549448297,-0.3184526805649128,15:56:50.872000,0.0,-0.28647165876568925,0
1697731010893,1.5180000066757202,0.3700000047683716,-2.3359999656677246,2.8103593833166056,4827263,4827.263,0.02099999999973079,0.09638930060088624,-0.28906806735940604,-0.3180468439321751,15:56:50.893000,0.0,-0.28647165876568925,0
1697731010913,1.5850000381469729,0.3700000047683716,-2.381999969482422,2.884969493611459,4827283,4827.283,0.020000000000436557,0.09916518082888759,-0.28906806735940604,-0.31902939309955913,15:56:50.913000,0.0,-0.28647165876568925,0
1697731010932,1.5509999990463257,0.3529999852180481,-2.345999956130981,2.834418067394472,4827302,4827.302,0.018999999999323336,0.09775652423249093,-0.28937744549448297,-0.31826044135584264,15:56:50.932000,0.0,-0.28647165876568925,0
1697731010952,1.5160000324249268,0.3389999866485595,-2.322000026702881,2.793718169978547,4827322,4827.322,0.020000000000436557,0.09630643961026597,-0.28963222716903847,-0.31774780855755314,15:56:50.952000,0.0,-0.28647165876568925,0
1697731010972,1.569000005722046,0.3440000116825104,-2.3410000801086426,2.839080555578164,4827342,4827.342,0.019999999999527063,0.0985022830259994,-0.2895412332489572,-0.318153645190291,15:56:50.972000,0.0,-0.28647165876568925,0
1697731010992,1.5859999656677246,0.3650000095367431,-2.345999956130981,2.8552297091874084,4827362,4827.362,0.020000000000436557,0.0992066088547161,-0.28915906073712394,-0.31826044135584264,15:56:50.992000,0.0,-0.28647165876568925,0
1697731011012,1.5570000410079956,0.3529999852180481,-2.3550000190734863,2.8451508232603357,4827382,4827.382,0.019999999999527063,0.09800511214331498,-0.28937744549448297,-0.3184526805649128,15:56:51.012000,0.0,-0.28647165876568925,0
1697731011033,1.534999966621399,0.3600000143051147,-2.319999933242798,2.805035578753675,4827403,4827.403,0.021000000000640284,0.09709362642960273,-0.28925005411484195,-0.3177050870357939,15:56:51.033000,0.0,-0.28647165876568925,0
1697731011053,1.590000033378601,0.3700000047683716,-2.3529999256134038,2.86384510049151,4827423,4827.423,0.019999999999527063,0.09937233577491988,-0.28906806735940604,-0.3184099590431536,15:56:51.053000,0.0,-0.28647165876568925,0
1697731011072,1.5420000553131104,0.3289999961853027,-2.377000093460083,2.8523910342701626,4827442,4827.442,0.01900000000023283,0.09738364730521853,-0.28981421392447426,-0.3189225969340074,15:56:51.072000,0.0,-0.28647165876568925,0
1697731011093,1.5420000553131104,0.3459999859333038,-2.316999912261963,2.8046334438342253,4827463,4827.463,0.02099999999973079,0.09738364730521853,-0.2895048363317607,-0.31764100729943723,15:56:51.093000,0.0,-0.28647165876568925,0
1697731011112,1.5540000200271606,0.3720000088214874,-2.325999975204468,2.821980856323938,4827482,4827.482,0.01900000000023283,0.09788081818790295,-0.2890316698998462,-0.3178332465085074,15:56:51.112000,0.0,-0.28647165876568925,0
1697731011133,1.5609999895095823,0.3459999859333038,-2.374000072479248,2.8622217422216325,4827503,4827.503,0.02099999999973079,0.0981708341245553,-0.2895048363317607,-0.3188585171976507,15:56:51.133000,0.0,-0.28647165876568925,0
1697731011153,1.5369999408721924,0.3310000002384186,-2.3429999351501465,2.8216269268832384,4827523,4827.523,0.020000000000436557,0.097176487420223,-0.2897778164649144,-0.31819636161948595,15:56:51.153000,0.0,-0.28647165876568925,0
1697731011173,1.531999945640564,0.367000013589859,-2.3289999961853027,2.8117528030836545,4827543,4827.543,0.019999999999527063,0.0969693324741907,-0.2891226632775642,-0.3178973262448641,15:56:51.173000,0.0,-0.28647165876568925,0
1697731011192,1.5750000476837158,0.3840000033378601,-2.359999895095825,2.8631592092685816,4827562,4827.562,0.01900000000023283,0.09875087093682344,-0.28881328568485054,-0.3185594767304646,15:56:51.192000,0.0,-0.28647165876568925,0
1697731011212,1.5720000267028809,0.3379999995231628,-2.371000051498413,2.864798304913802,4827582,4827.582,0.020000000000436557,0.09862657698141142,-0.28965042562763677,-0.318794437461294,15:56:51.212000,0.0,-0.28647165876568925,0
1697731011233,1.5269999504089355,0.3700000047683716,-2.313999891281128,2.7970027438182035,4827603,4827.603,0.02099999999973079,0.09676217752815863,-0.28906806735940604,-0.3175769275630804,15:56:51.233000,0.0,-0.28647165876568925,0
1697731011252,1.5720000267028809,0.3529999852180481,-2.3429999351501465,2.8434911235365923,4827622,4827.622,0.01900000000023283,0.09862657698141142,-0.28937744549448297,-0.31819636161948595,15:56:51.252000,0.0,-0.28647165876568925,0
1697731011274,1.5789999961853027,0.3770000040531158,-2.3550000190734863,2.8603138081066133,4827644,4827.644,0.021999999999934516,0.09891659291806376,-0.2889406765221283,-0.3184526805649128,15:56:51.274000,0.0,-0.28647165876568925,0
1697731011294,1.5529999732971191,0.3310000002384186,-2.364000082015991,2.8477826997491045,4827664,4827.664,0.019999999999527063,0.0978393852231112,-0.2897778164649144,-0.318644919773983,15:56:51.294000,0.0,-0.28647165876568925,0
1697731011312,1.5499999523162842,0.3549999892711639,-2.311000108718872,2.8052177004756063,4827682,4827.682,0.018000000000029104,0.09771509126769917,-0.2893410480349231,-0.317512852919288,15:56:51.312000,0.0,-0.28647165876568925,0
1697731011332,1.5720000267028809,0.3580000102519989,-2.3469998836517334,2.847412254162635,4827702,4827.702,0.020000000000436557,0.09862657698141142,-0.2892864515744017,-0.3182817995704401,15:56:51.332000,0.0,-0.28647165876568925,0
1697731011351,1.5570000410079956,0.3459999859333038,-2.3329999446868896,2.826102238043376,4827721,4827.721,0.018999999999323336,0.09800511214331498,-0.2895048363317607,-0.3179827641958183,15:56:51.351000,0.0,-0.28647165876568925,0
1697731011373,1.5260000228881836,0.3379999995231628,-2.3469998836517334,2.81981001547864,4827743,4827.743,0.02200000000084401,0.09672074950233034,-0.28965042562763677,-0.3182817995704401,15:56:51.373000,0.0,-0.28647165876568925,0
1697731011393,1.5499999523162842,0.3860000073909759,-2.3499999046325684,2.8414776806548026,4827763,4827.763,0.019999999999527063,0.09771509126769917,-0.2887768882252908,-0.3183458793067969,15:56:51.393000,0.0,-0.28647165876568925,0
1697731011413,1.559999942779541,0.3499999940395355,-2.3570001125335693,2.8480781849842365,4827783,4827.783,0.020000000000436557,0.09812940115976354,-0.289432041412641,-0.31849540208667215,15:56:51.413000,0.0,-0.28647165876568925,0
1697731011433,1.5360000133514404,0.335999995470047,-2.3499999046325684,2.827488565802624,4827803,4827.803,0.019999999999527063,0.09713505939439449,-0.2896868230871965,-0.3183458793067969,15:56:51.433000,0.0,-0.28647165876568925,0
1697731011453,1.52400004863739,0.3720000088214874,-2.318000078201294,2.7989434644792595,4827823,4827.823,0.020000000000436557,0.09663788851171007,-0.2890316698998462,-0.31766237060659896,15:56:51.453000,0.0,-0.28647165876568925,0
1697731011473,1.5809999704360962,0.3650000095367431,-2.3570001125335693,2.861509294754085,4827843,4827.843,0.019999999999527063,0.09899945390868381,-0.28915906073712394,-0.31849540208667215,15:56:51.473000,0.0,-0.28647165876568925,0
1697731011493,1.559999942779541,0.3449999988079071,-2.3420000076293945,2.8350641714757905,4827863,4827.863,0.020000000000436557,0.09812940115976354,-0.289523034790359,-0.31817500340488847,15:56:51.493000,0.0,-0.28647165876568925,0
1697731011513,1.5720000267028809,0.3260000050067901,-2.3540000915527344,2.8493466827061544,4827883,4827.883,0.019999999999527063,0.09862657698141142,-0.2898688098426324,-0.31843132235031535,15:56:51.513000,0.0,-0.28647165876568925,0
1697731011532,1.5479999780654907,0.3529999852180481,-2.3350000381469727,2.8236745739906124,4827902,4827.902,0.01900000000023283,0.09763223027707912,-0.28937744549448297,-0.3180254857175775,15:56:51.532000,0.0,-0.28647165876568925,0
1697731011552,1.5809999704360962,0.3889999985694885,-2.36899995803833,2.874550870412908,4827922,4827.922,0.019999999999527063,0.09899945390868381,-0.28872229230713264,-0.3187517159395348,15:56:51.552000,0.0,-0.28647165876568925,0
1697731011574,1.5579999685287476,0.3479999899864197,-2.384999990463257,2.8699639108316086,4827944,4827.944,0.02200000000084401,0.09804654016914327,-0.28946843887220086,-0.3190934728359158,15:56:51.574000,0.0,-0.28647165876568925,0
1697731011592,1.531000018119812,0.3650000095367431,-2.3399999141693115,2.8200683787378407,4827962,4827.962,0.018000000000029104,0.09692790444836241,-0.28915906073712394,-0.31813228188312925,15:56:51.592000,0.0,-0.28647165876568925,0
1697731011612,1.5740000009536743,0.3770000040531158,-2.322999954223633,2.8312424469446653,4827982,4827.982,0.019999999999527063,0.09870943797203147,-0.2889406765221283,-0.3177691667721506,15:56:51.612000,0.0,-0.28647165876568925,0
1697731011633,1.5479999780654907,0.335999995470047,-2.3559999465942383,2.839002584958084,4828003,4828.003,0.02099999999973079,0.09763223027707912,-0.2896868230871965,-0.3184740387795103,15:56:51.633000,0.0,-0.28647165876568925,0
1697731011652,1.5410000085830688,0.3379999995231628,-2.365999937057495,2.8437441390333884,4828022,4828.022,0.01900000000023283,0.09734221434042678,-0.28965042562763677,-0.31868763620317797,15:56:51.652000,0.0,-0.28647165876568925,0
1697731011673,1.562999963760376,0.4009999930858612,-2.325000047683716,2.8300874726585885,4828043,4828.043,0.02099999999973079,0.09825369511517534,-0.288503908092137,-0.31781188829390994,15:56:51.673000,0.0,-0.28647165876568925,0
1697731011693,1.559999942779541,0.367000013589859,-2.361000061035156,2.853525910107553,4828063,4828.063,0.020000000000436557,0.09812940115976354,-0.2891226632775642,-0.3185808400376263,15:56:51.693000,0.0,-0.28647165876568925,0
1697731011713,1.5410000085830688,0.335999995470047,-2.3580000400543213,2.836854104867762,4828083,4828.083,0.019999999999527063,0.09734221434042678,-0.2896868230871965,-0.31851676030126963,15:56:51.713000,0.0,-0.28647165876568925,0
1697731011732,1.52400004863739,0.3449999988079071,-2.318000078201294,2.795483054852136,4828102,4828.102,0.01900000000023283,0.09663788851171007,-0.289523034790359,-0.31766237060659896,15:56:51.732000,0.0,-0.28647165876568925,0
1697731011753,1.559999942779541,0.3840000033378601,-2.344000101089477,2.841723473166087,4828123,4828.123,0.02099999999973079,0.09812940115976354,-0.28881328568485054,-0.3182177249266477,15:56:51.753000,0.0,-0.28647165876568925,0
1697731011773,1.565000057220459,0.3449999988079071,-2.3529999256134038,2.846903375285887,4828143,4828.143,0.020000000000436557,0.09833656104475907,-0.289523034790359,-0.3184099590431536,15:56:51.773000,0.0,-0.28647165876568925,0
1697731011792,1.5360000133514404,0.3549999892711639,-2.3559999465942383,2.834793957547921,4828162,4828.162,0.01900000000023283,0.09713505939439449,-0.2893410480349231,-0.3184740387795103,15:56:51.792000,0.0,-0.28647165876568925,0
1697731011813,1.5460000038146973,0.3650000095367431,-2.3299999237060547,2.8199717486576152,4828183,4828.183,0.02099999999973079,0.09754936928645885,-0.28915906073712394,-0.3179186844594616,15:56:51.813000,0.0,-0.28647165876568925,0
1697731011834,1.5889999866485596,0.3740000128746032,-2.3559999465942383,2.866275059297586,4828204,4828.204,0.02099999999973079,0.09933090281012791,-0.28899527244028644,-0.3184740387795103,15:56:51.834000,0.0,-0.28647165876568925,0
1697731011852,1.537999987602234,0.367000013589859,-2.3580000400543213,2.839066248035718,4828222,4828.222,0.018000000000029104,0.09721792038501476,-0.2891226632775642,-0.31851676030126963,15:56:51.852000,0.0,-0.28647165876568925,0
1697731011872,1.534000039100647,0.3479999899864197,-2.3320000171661377,2.812913826098162,4828242,4828.242,0.020000000000436557,0.09705219840377444,-0.28946843887220086,-0.3179614059812208,15:56:51.872000,0.0,-0.28647165876568925,0
1697731011894,1.5700000524520874,0.367000013589859,-2.3529999256134038,2.852402114816772,4828264,4828.264,0.021999999999934516,0.09854371599079115,-0.2891226632775642,-0.3184099590431536,15:56:51.894000,0.0,-0.28647165876568925,0
1697731011912,1.5770000219345093,0.3330000042915344,-2.3559999465942383,2.8545671861758057,4828282,4828.282,0.018000000000029104,0.09883373192744349,-0.28974141900535466,-0.3184740387795103,15:56:51.912000,0.0,-0.28647165876568925,0
