time,lat,lon,altitude,accuracy,speed,angle
1697719511664,41.4629809,-8.4331557,428.1,11.80,1.864,7.0
1697719512663,41.4630138,-8.433214,427.3,6.37,1.850,9.0
1697719513663,41.4630138,-8.433214,427.3,6.37,1.850,6.0
1697719514663,41.4630138,-8.433214,427.3,6.37,1.850,3.0
1697719515663,41.4630529,-8.4332756,425.9,2.42,2.006,4.0
1697719516663,41.4630529,-8.4332756,425.9,2.42,2.006,2.0
1697719517683,41.4630529,-8.4332756,425.9,2.42,2.006,1.0
1697719518683,41.4631055,-8.4333388,425.7,2.42,2.094,10.0
1697719519684,41.4631055,-8.4333388,425.7,2.42,2.094,3.0
1697719520683,41.4631055,-8.4333388,425.7,2.42,2.094,6.0
1697719521703,41.4631722,-8.4333451,427.4,2.44,2.285,3.0
1697719522703,41.4631722,-8.4333451,427.4,2.44,2.285,1.0
1697719523703,41.4631722,-8.4333451,427.4,2.44,2.285,6.0
1697719524704,41.4632235,-8.4333474,429.3,2.40,2.157,4.0
1697719525703,41.4632235,-8.4333474,429.3,2.40,2.157,7.0
1697719526703,41.4632235,-8.4333474,429.3,2.40,2.157,6.0
1697719527704,41.4632991,-8.4333554,431.0,5.52,2.146,8.0
1697719528703,41.4632991,-8.4333554,431.0,5.52,2.146,5.0
1697719529703,41.4632991,-8.4333554,431.0,5.52,2.146,9.0
1697719530703,41.4633988,-8.4333904,432.6,8.57,2.306,8.0
1697719531703,41.4633988,-8.4333904,432.6,8.57,2.306,10.0
1697719532703,41.4633988,-8.4333904,432.6,8.57,2.306,8.0
1697719533723,41.4634808,-8.4334204,431.5,5.72,2.617,10.0
1697719534723,41.4634808,-8.4334204,431.5,5.72,2.617,6.0
1697719535724,41.4634808,-8.4334204,431.5,5.72,2.617,8.0
1697719536723,41.4635383,-8.4334596,432.2,2.40,2.564,8.0
1697719537723,41.4635383,-8.4334596,432.2,2.40,2.564,11.0
1697719538723,41.4635383,-8.4334596,432.2,2.40,2.564,8.0
1697719539723,41.4635958,-8.4334921,432.4,5.57,2.454,7.0
1697719540744,41.4635958,-8.4334921,432.4,5.57,2.454,6.0
1697719541743,41.4635958,-8.4334921,432.4,5.57,2.454,9.0
1697719542743,41.4636565,-8.4335373,432.5,10.37,2.553,8.0
1697719543743,41.4636565,-8.4335373,432.5,10.37,2.553,7.0
1697719544743,41.4636565,-8.4335373,432.5,10.37,2.553,8.0
1697719545744,41.46372,-8.4336009,435.0,11.70,2.778,5.0
1697719546744,41.46372,-8.4336009,435.0,11.70,2.778,5.0
1697719547784,41.46372,-8.4336009,435.0,11.70,2.778,5.0
1697719548784,41.4637765,-8.4336852,435.3,11.67,3.010,5.0
1697719549783,41.4637765,-8.4336852,435.3,11.67,3.010,6.0
1697719550803,41.4637765,-8.4336852,435.3,11.67,3.010,6.0
1697719551804,41.4638104,-8.4337818,437.4,11.90,2.936,5.0
1697719552804,41.4638104,-8.4337818,437.4,11.90,2.936,2.0
1697719553803,41.4638104,-8.4337818,437.4,11.90,2.936,6.0
1697719554804,41.4638201,-8.4338728,438.8,12.48,2.657,4.0
1697719555804,41.4638201,-8.4338728,438.8,12.48,2.657,10.0
1697719556803,41.4638201,-8.4338728,438.8,12.48,2.657,8.0
1697719557804,41.4638102,-8.433937,439.2,12.73,2.309,6.0
1697719558813,41.4638102,-8.433937,439.2,12.73,2.309,6.0
1697719559823,41.4638102,-8.433937,439.2,12.73,2.309,6.0
1697719560824,41.4637903,-8.4339889,440.4,12.71,1.979,5.0
1697719561823,41.4637903,-8.4339889,440.4,12.71,1.979,7.0
1697719562823,41.4637903,-8.4339889,440.4,12.71,1.979,7.0
1697719563824,41.4637637,-8.4340415,440.5,11.92,1.781,9.0
1697719564843,41.4637637,-8.4340415,440.5,11.92,1.781,10.0
1697719565843,41.4637637,-8.4340415,440.5,11.92,1.781,8.0
1697719566844,41.4637413,-8.4340893,439.6,11.97,1.694,8.0
1697719567843,41.4637413,-8.4340893,439.6,11.97,1.694,2.0
1697719568843,41.4637413,-8.4340893,439.6,11.97,1.694,4.0
1697719569843,41.4637241,-8.4341355,439.3,12.65,1.539,6.0
1697719570843,41.4637241,-8.4341355,439.3,12.65,1.539,11.0
1697719571843,41.4637241,-8.4341355,439.3,12.65,1.539,6.0
1697719572844,41.4637247,-8.4341868,440.6,13.23,1.419,13.0
1697719573843,41.4637247,-8.4341868,440.6,13.23,1.419,10.0
1697719574843,41.4637247,-8.4341868,440.6,13.23,1.419,6.0
1697719575843,41.463739,-8.4342169,441.7,12.88,1.162,8.0
1697719576844,41.463739,-8.4342169,441.7,12.88,1.162,9.0
1697719577843,41.463739,-8.4342169,441.7,12.88,1.162,10.0
1697719578843,41.463741,-8.4341943,441.9,7.55,0.685,8.0
1697719579844,41.463741,-8.4341943,441.9,7.55,0.685,12.0
1697719580843,41.463741,-8.4341943,441.9,7.55,0.685,13.0
1697719581843,41.4637164,-8.4341608,442.4,2.20,0.749,15.0
1697719582883,41.4637164,-8.4341608,442.4,2.20,0.749,12.0
1697719583886,41.4636804,-8.4341451,442.9,2.22,0.799,15.0
1697719584883,41.4636804,-8.4341451,442.9,2.22,0.799,8.0
1697719585883,41.4636804,-8.4341451,442.9,2.22,0.799,5.0
1697719586885,41.463638,-8.4341261,444.2,2.57,1.062,10.0
1697719587883,41.463638,-8.4341261,444.2,2.57,1.062,8.0
1697719588883,41.463638,-8.4341261,444.2,2.57,1.062,10.0
1697719589903,41.4636029,-8.4341146,444.3,2.23,1.080,9.0
1697719590903,41.4636029,-8.4341146,444.3,2.23,1.080,7.0
1697719591903,41.4636029,-8.4341146,444.3,2.23,1.080,4.0
1697719592903,41.4635841,-8.434094,445.3,2.22,0.970,9.0
1697719593904,41.4635841,-8.434094,445.3,2.22,0.970,9.0
1697719594903,41.4635841,-8.434094,445.3,2.22,0.970,8.0
1697719595903,41.4635841,-8.4340794,444.7,4.32,0.352,6.0
1697719596923,41.4635841,-8.4340794,444.7,4.32,0.352,6.0
1697719597923,41.4635841,-8.4340794,444.7,4.32,0.352,7.0
1697719598924,41.4635914,-8.4340877,444.2,10.85,0.130,6.0
1697719599923,41.4635914,-8.4340877,444.2,10.85,0.130,7.0
1697719600923,41.4635914,-8.4340877,444.2,10.85,0.130,7.0
1697719601923,41.4635892,-8.4340935,444.0,14.28,0.001,7.0
1697719602923,41.4635892,-8.4340935,444.0,14.28,0.001,7.0
1697719603923,41.4635892,-8.4340935,444.0,14.28,0.001,7.0
1697719604943,41.4635874,-8.4340969,444.0,12.13,0.000,7.0
1697719605944,41.4635874,-8.4340969,444.0,12.13,0.000,7.0
1697719606943,41.4635874,-8.4340969,444.0,12.13,0.000,7.0
1697719607943,41.4635869,-8.434098,444.0,11.30,0.000,7.0
1697719608944,41.4635869,-8.434098,444.0,11.30,0.000,7.0
1697719609943,41.4635869,-8.434098,444.0,11.30,0.000,7.0
1697719610964,41.4635867,-8.4340982,444.0,11.30,0.000,7.0
1697719611963,41.4635867,-8.4340982,444.0,11.30,0.000,7.0
1697719612963,41.4635867,-8.4340982,444.0,11.30,0.000,7.0
1697719613964,41.4635867,-8.4340983,444.0,11.30,0.000,7.0
1697719614963,41.4635867,-8.4340983,444.0,11.30,0.000,7.0
1697719615964,41.4635867,-8.4340983,444.0,11.30,0.000,7.0
1697719616963,41.4635867,-8.4340983,444.0,11.30,0.000,7.0
1697719617964,41.4635867,-8.4340983,444.0,11.30,0.000,7.0
1697719618964,41.4635867,-8.4340983,444.0,11.30,0.000,7.0
1697719619964,41.4635867,-8.4340983,444.0,11.30,0.000,7.0
1697719620963,41.4635867,-8.4340983,444.0,11.30,0.000,7.0
1697719621963,41.4635867,-8.4340983,444.0,11.30,0.000,7.0
1697719623003,41.4635867,-8.4340983,444.0,11.30,0.000,7.0
1697719624003,41.4635867,-8.4340983,444.0,11.30,0.000,7.0
1697719625004,41.4635867,-8.4340983,444.0,11.30,0.000,7.0
1697719626003,41.4635867,-8.4340983,444.0,11.30,0.000,7.0
1697719627003,41.4635867,-8.4340983,444.0,11.30,0.000,7.0
1697719628004,41.4635867,-8.4340983,444.0,11.30,0.000,7.0
1697719629003,41.4635867,-8.4340983,444.0,11.30,0.000,7.0
1697719630004,41.4635867,-8.4340983,444.0,11.30,0.000,7.0
1697719631003,41.4635867,-8.4340983,444.0,11.30,0.000,7.0
1697719632003,41.4635867,-8.4340983,444.0,11.35,0.000,7.0
1697719633023,41.4635867,-8.4340983,444.0,11.35,0.000,7.0
1697719634024,41.4635867,-8.4340983,444.0,11.35,0.000,7.0
1697719635023,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719636024,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719637023,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719638023,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719639023,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719640023,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719641063,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719642063,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719643063,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719644063,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719645063,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719646064,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719647083,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719648083,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719649083,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719650083,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719651083,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719652083,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719653083,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719654083,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719655103,41.4635867,-8.4340983,444.0,11.40,0.000,7.0
1697719656104,41.4635867,-8.4340983,444.0,12.38,0.000,7.0
1697719657103,41.4635867,-8.4340983,444.0,12.38,0.000,7.0
1697719658104,41.4635867,-8.4340983,444.0,12.38,0.000,7.0
1697719659103,41.4635867,-8.4340983,444.0,11.50,0.000,7.0
1697719660103,41.4635867,-8.4340983,444.0,11.50,0.000,7.0
1697719661104,41.4635867,-8.4340983,444.0,11.50,0.000,7.0
1697719662104,41.4635867,-8.4340983,444.0,11.50,0.000,7.0
1697719663104,41.4635867,-8.4340983,444.0,11.50,0.000,7.0
1697719664103,41.4635867,-8.4340983,444.0,11.50,0.000,7.0
1697719665103,41.4635867,-8.4340983,444.0,11.50,0.000,7.0
1697719666104,41.4635867,-8.4340983,444.0,11.50,0.000,7.0
1697719667103,41.4635867,-8.4340983,444.0,11.50,0.000,7.0
1697719668103,41.4635867,-8.4340983,444.0,11.50,0.000,7.0
1697719669124,41.4635867,-8.4340983,444.0,11.50,0.000,7.0
1697719670123,41.4635867,-8.4340983,444.0,11.50,0.000,7.0
1697719671123,41.4635867,-8.4340983,444.0,11.50,0.000,7.0
1697719672123,41.4635867,-8.4340983,444.0,11.50,0.000,7.0
1697719673123,41.4635867,-8.4340983,444.0,11.50,0.000,7.0
1697719674123,41.4635867,-8.4340983,444.0,11.50,0.000,8.0
1697719675143,41.4635867,-8.4340983,444.0,11.50,0.000,7.0
1697719676144,41.4635867,-8.4340983,444.0,11.50,0.000,9.0
1697719677144,41.4635867,-8.4340983,444.0,8.55,0.000,14.0
1697719678143,41.4635867,-8.4340983,444.0,8.55,0.000,16.0
1697719679144,41.4635867,-8.4340983,444.0,8.55,0.000,19.0
1697719680144,41.4635867,-8.4340983,444.0,5.22,0.000,25.0
1697719681143,41.4635867,-8.4340983,444.0,5.22,0.000,26.0
1697719682143,41.4635867,-8.4340983,444.0,5.22,0.000,23.0
1697719683164,41.4635867,-8.4340983,444.0,3.58,0.000,63.0
1697719684163,41.4635867,-8.4340983,444.0,3.58,0.000,36.0
1697719685163,41.4635867,-8.4340983,444.0,3.58,0.000,34.0
1697719686163,41.4635867,-8.4340983,444.0,1.97,0.000,31.0
1697719687164,41.4635867,-8.4340983,444.0,1.97,0.000,32.0
1697719688163,41.4635867,-8.4340983,444.0,1.97,0.000,33.0
1697719689164,41.4635867,-8.4340983,444.0,1.98,0.000,30.0
1697719690164,41.4635867,-8.4340983,444.0,1.98,0.000,75.0
1697719691163,41.4635867,-8.4340983,444.0,1.98,0.000,28.0
1697719692163,41.4635867,-8.4340983,444.0,2.37,0.000,47.0
1697719693164,41.4635867,-8.4340983,444.0,2.37,0.000,38.0
1697719694164,41.4635867,-8.4340983,444.0,2.37,0.000,38.0
1697719695183,41.4635867,-8.4340983,444.0,1.98,0.000,41.0
1697719696183,41.4635867,-8.4340983,444.0,1.98,0.000,48.0
1697719697183,41.4635867,-8.4340983,444.0,1.98,0.000,56.0
1697719698183,41.4635867,-8.4340983,444.0,2.00,0.000,61.0
1697719699204,41.4635867,-8.4340983,444.0,2.00,0.000,57.0
1697719700204,41.4635867,-8.4340983,444.0,2.00,0.000,58.0
1697719701203,41.4635867,-8.4340983,444.0,2.05,0.000,58.0
1697719702203,41.4635867,-8.4340983,444.0,2.05,0.000,57.0
1697719703203,41.4635867,-8.4340983,444.0,2.05,0.000,58.0
1697719704204,41.4635867,-8.4340983,444.0,1.98,0.000,57.0
1697719705223,41.4635867,-8.4340983,444.0,1.98,0.000,57.0
1697719706223,41.4635867,-8.4340983,444.0,1.98,0.000,57.0
1697719707243,41.4635867,-8.4340983,444.0,2.25,0.000,58.0
1697719708245,41.4635867,-8.4340983,444.0,2.25,0.000,58.0
1697719709243,41.4635867,-8.4340983,444.0,2.25,0.000,58.0
1697719710243,41.4635867,-8.4340983,444.0,1.82,0.000,57.0
1697719711243,41.4635867,-8.4340983,444.0,1.82,0.000,57.0
1697719712263,41.4635867,-8.4340983,444.0,1.82,0.000,58.0
1697719713263,41.4635867,-8.4340983,444.0,1.82,0.000,59.0
1697719714263,41.4635867,-8.4340983,444.0,1.82,0.000,63.0
1697719715263,41.4635867,-8.4340983,444.0,1.82,0.000,50.0
1697719716263,41.4635994,-8.4340874,444.0,1.92,0.348,42.0
1697719717283,41.4635994,-8.4340874,444.0,1.92,0.348,52.0
1697719718283,41.4635994,-8.4340874,444.0,1.92,0.348,45.0
1697719719283,41.4636287,-8.4340937,444.2,2.08,0.655,41.0
1697719720283,41.4636287,-8.4340937,444.2,2.08,0.655,28.0
1697719721283,41.4636287,-8.4340937,444.2,2.08,0.655,24.0
1697719722283,41.4636613,-8.4340951,444.4,7.13,1.047,26.0
1697719723283,41.4636613,-8.4340951,444.4,7.13,1.047,15.0
1697719724283,41.4636613,-8.4340951,444.4,7.13,1.047,13.0
1697719725283,41.4637096,-8.4340722,444.3,11.90,1.686,13.0
1697719726283,41.4637096,-8.4340722,444.3,11.90,1.686,9.0
1697719727283,41.4637096,-8.4340722,444.3,11.90,1.686,6.0
1697719728284,41.4637196,-8.4340251,443.8,9.07,1.796,10.0
1697719729284,41.4637196,-8.4340251,443.8,9.07,1.796,9.0
1697719730283,41.4637196,-8.4340251,443.8,9.07,1.796,9.0
1697719731284,41.4637141,-8.433986,444.6,3.97,1.763,11.0
1697719732283,41.4637141,-8.433986,444.6,3.97,1.763,11.0
1697719733283,41.4637141,-8.433986,444.6,3.97,1.763,9.0
1697719734283,41.4637189,-8.4339393,445.2,2.23,1.597,12.0
1697719735303,41.4637189,-8.4339393,445.2,2.23,1.597,11.0
1697719736304,41.4637189,-8.4339393,445.2,2.23,1.597,12.0
1697719737304,41.4637315,-8.4338827,445.2,4.08,1.423,9.0
1697719738304,41.4637315,-8.4338827,445.2,4.08,1.423,12.0
1697719739304,41.4637315,-8.4338827,445.2,4.08,1.423,7.0
1697719740303,41.4637437,-8.4338258,444.9,7.00,1.401,9.0
1697719741303,41.4637437,-8.4338258,444.9,7.00,1.401,12.0
1697719742323,41.4637437,-8.4338258,444.9,7.00,1.401,11.0
1697719743323,41.463736,-8.433773,444.2,10.40,1.411,12.0
1697719744323,41.463736,-8.433773,444.2,10.40,1.411,10.0
1697719745323,41.463736,-8.433773,444.2,10.40,1.411,18.0
1697719746343,41.4637036,-8.4337162,442.2,12.80,1.550,8.0
1697719747344,41.4637036,-8.4337162,442.2,12.80,1.550,15.0
1697719748343,41.4637036,-8.4337162,442.2,12.80,1.550,23.0
1697719749343,41.4636426,-8.4336599,439.9,13.40,1.764,11.0
1697719750343,41.4636426,-8.4336599,439.9,13.40,1.764,13.0
1697719751363,41.4636426,-8.4336599,439.9,13.40,1.764,10.0
1697719752363,41.4635598,-8.4336362,439.1,10.10,1.924,15.0
1697719753363,41.4635598,-8.4336362,439.1,10.10,1.924,11.0
1697719754363,41.4635598,-8.4336362,439.1,10.10,1.924,8.0
1697719755363,41.4635148,-8.4336299,437.6,4.25,1.744,9.0
1697719756364,41.4635148,-8.4336299,437.6,4.25,1.744,9.0
1697719757363,41.4635148,-8.4336299,437.6,4.25,1.744,10.0
1697719758383,41.4634718,-8.4336203,437.8,2.23,1.529,9.0
1697719759383,41.4634718,-8.4336203,437.8,2.23,1.529,10.0
1697719760383,41.4634718,-8.4336203,437.8,2.23,1.529,13.0
1697719761384,41.4634314,-8.4336,437.7,8.34,1.500,13.0
1697719762384,41.4634314,-8.4336,437.7,8.34,1.500,7.0
1697719763384,41.4634314,-8.4336,437.7,8.34,1.500,11.0
1697719764383,41.4633828,-8.4335732,437.6,10.40,1.536,9.0
1697719765383,41.4633828,-8.4335732,437.6,10.40,1.536,11.0
1697719766403,41.4633828,-8.4335732,437.6,10.40,1.536,9.0
1697719767403,41.4633464,-8.4335525,437.3,14.06,1.601,9.0
1697719768403,41.4633464,-8.4335525,437.3,14.06,1.601,10.0
1697719769403,41.4633464,-8.4335525,437.3,14.06,1.601,12.0
1697719770403,41.46331,-8.4335413,437.3,19.08,1.549,8.0
1697719771403,41.46331,-8.4335413,437.3,19.08,1.549,10.0
1697719772404,41.4632797,-8.4335391,438.0,16.48,1.487,8.0
1697719773403,41.4632797,-8.4335391,438.0,16.48,1.487,8.0
1697719774403,41.4632797,-8.4335391,438.0,16.48,1.487,8.0
1697719775403,41.4632566,-8.4335181,437.0,12.94,1.354,8.0
1697719776403,41.4632566,-8.4335181,437.0,12.94,1.354,6.0
1697719777403,41.4632566,-8.4335181,437.0,12.94,1.354,10.0
1697719778423,41.4632268,-8.4335029,435.7,11.77,1.254,6.0
1697719779423,41.4632268,-8.4335029,435.7,11.77,1.254,7.0
1697719780423,41.4632268,-8.4335029,435.7,11.77,1.254,8.0
1697719781423,41.4631902,-8.4334991,435.8,11.55,1.155,7.0
1697719782423,41.4631902,-8.4334991,435.8,11.55,1.155,7.0
1697719783423,41.4631902,-8.4334991,435.8,11.55,1.155,8.0
1697719784424,41.4631613,-8.4334945,435.2,11.42,1.199,9.0
1697719785423,41.4631613,-8.4334945,435.2,11.42,1.199,12.0
1697719786423,41.4631613,-8.4334945,435.2,11.42,1.199,8.0
1697719787423,41.4631316,-8.4334937,434.5,11.47,1.305,8.0
1697719788423,41.4631316,-8.4334937,434.5,11.47,1.305,10.0
1697719789423,41.4631316,-8.4334937,434.5,11.47,1.305,5.0
1697719790444,41.4630902,-8.4334944,435.2,11.50,1.383,11.0
1697719791443,41.4630902,-8.4334944,435.2,11.50,1.383,6.0
1697719792443,41.4630902,-8.4334944,435.2,11.50,1.383,7.0
1697719793444,41.4630482,-8.433475,435.5,11.50,1.507,8.0
1697719794443,41.4630482,-8.433475,435.5,11.50,1.507,9.0
1697719795444,41.4630482,-8.433475,435.5,11.50,1.507,9.0
1697719796444,41.4630061,-8.4334415,434.9,11.65,1.568,8.0
1697719797443,41.4630061,-8.4334415,434.9,11.65,1.568,9.0
1697719798443,41.4630061,-8.4334415,434.9,11.65,1.568,13.0
1697719799444,41.4629715,-8.4333869,434.5,11.95,1.571,5.0
1697719800443,41.4629715,-8.4333869,434.5,11.95,1.571,6.0
1697719801444,41.4629715,-8.4333869,434.5,11.95,1.571,5.0
1697719802443,41.4629514,-8.4333259,435.3,12.05,1.577,7.0
1697719803444,41.4629514,-8.4333259,435.3,12.05,1.577,4.0
1697719804444,41.4629514,-8.4333259,435.3,12.05,1.577,4.0
1697719805443,41.4629369,-8.4332636,435.0,12.00,1.625,8.0
1697719806443,41.4629369,-8.4332636,435.0,12.00,1.625,8.0
1697719807443,41.4629369,-8.4332636,435.0,12.00,1.625,8.0
1697719808444,41.4629241,-8.4331951,435.9,11.88,1.675,7.0
1697719809443,41.4629241,-8.4331951,435.9,11.88,1.675,8.0
1697719810443,41.4629241,-8.4331951,435.9,11.88,1.675,7.0
1697719811443,41.4629154,-8.4331177,435.8,11.78,1.840,11.0
1697719812443,41.4629154,-8.4331177,435.8,11.78,1.840,6.0
1697719813443,41.4629154,-8.4331177,435.8,11.78,1.840,6.0
1697719814463,41.4629183,-8.4330281,435.7,11.77,1.975,5.0
1697719815463,41.4629183,-8.4330281,435.7,11.77,1.975,5.0
1697719816463,41.4629183,-8.4330281,435.7,11.77,1.975,6.0
1697719817463,41.4629317,-8.4329543,435.5,11.63,1.899,6.0
1697719818464,41.4629317,-8.4329543,435.5,11.63,1.899,11.0
1697719819463,41.4629317,-8.4329543,435.5,11.63,1.899,9.0
1697719820484,41.4629484,-8.4328935,435.3,11.72,1.776,15.0
1697719821563,41.4629484,-8.4328935,435.3,11.72,1.776,8.0
1697719822644,41.4629484,-8.4328935,435.3,11.72,1.776,11.0
1697719823644,41.4629681,-8.4328409,436.1,12.27,1.553,11.0
1697719824843,41.4629681,-8.4328409,436.1,12.27,1.553,15.0
1697719825863,41.4629681,-8.4328409,436.1,12.27,1.553,11.0
1697719826863,41.4630051,-8.432775,436.1,12.72,1.700,11.0
1697719827863,41.4630051,-8.432775,436.1,12.72,1.700,10.0
1697719828863,41.4630051,-8.432775,436.1,12.72,1.700,7.0
1697719829864,41.4630665,-8.4326993,434.4,12.35,2.004,8.0
1697719830865,41.4630665,-8.4326993,434.4,12.35,2.004,11.0
1697719831864,41.4630665,-8.4326993,434.4,12.35,2.004,15.0
1697719832863,41.4631417,-8.4326223,432.3,11.77,2.394,10.0
1697719833863,41.4631417,-8.4326223,432.3,11.77,2.394,10.0
1697719834863,41.4631417,-8.4326223,432.3,11.77,2.394,17.0
1697719835864,41.4632227,-8.4325315,428.2,11.60,2.666,15.0
1697719836863,41.4632227,-8.4325315,428.2,11.60,2.666,11.0
1697719837863,41.4632227,-8.4325315,428.2,11.60,2.666,14.0
1697719838863,41.4632907,-8.4324624,424.3,11.58,2.783,14.0
1697719839883,41.4632907,-8.4324624,424.3,11.58,2.783,9.0
1697719840888,41.4633513,-8.4324146,418.7,15.47,2.745,11.0
1697719841884,41.4633513,-8.4324146,418.7,15.47,2.745,10.0
1697719842884,41.4633513,-8.4324146,418.7,15.47,2.745,16.0
1697719843883,41.4634153,-8.4323573,416.2,19.61,2.776,11.0
1697719844883,41.4634153,-8.4323573,416.2,19.61,2.776,11.0
1697719845903,41.4634153,-8.4323573,416.2,19.61,2.776,11.0
1697719846903,41.4634811,-8.4322831,414.8,19.93,2.700,8.0
1697719847903,41.4634811,-8.4322831,414.8,19.93,2.700,8.0
1697719848903,41.4634811,-8.4322831,414.8,19.93,2.700,7.0
1697719849903,41.4635308,-8.4322103,414.2,20.23,2.614,10.0
1697719850923,41.4635308,-8.4322103,414.2,20.23,2.614,11.0
1697719851923,41.4635793,-8.4321351,414.0,16.14,2.519,7.0
1697719852923,41.4635793,-8.4321351,414.0,16.14,2.519,6.0
1697719853924,41.4635793,-8.4321351,414.0,16.14,2.519,5.0
1697719854923,41.4636351,-8.4320923,414.6,10.40,2.315,8.0
1697719855923,41.4636351,-8.4320923,414.6,10.40,2.315,8.0
1697719856923,41.4636351,-8.4320923,414.6,10.40,2.315,23.0
1697719857943,41.4636809,-8.4320421,414.9,8.80,2.206,12.0
1697719858943,41.4636809,-8.4320421,414.9,8.80,2.206,14.0
1697719859944,41.4636809,-8.4320421,414.9,8.80,2.206,12.0
1697719860943,41.4637252,-8.432011,414.5,4.02,2.015,14.0
1697719861943,41.4637252,-8.432011,414.5,4.02,2.015,15.0
1697719862949,41.4637252,-8.432011,414.5,4.02,2.015,11.0
1697719863943,41.4637619,-8.4319987,414.7,2.42,1.672,17.0
1697719864943,41.4637619,-8.4319987,414.7,2.42,1.672,15.0
1697719865963,41.4637619,-8.4319987,414.7,2.42,1.672,17.0
1697719866963,41.4638013,-8.4319814,413.7,2.70,1.232,18.0
1697719867964,41.4638013,-8.4319814,413.7,2.70,1.232,18.0
1697719868963,41.4638013,-8.4319814,413.7,2.70,1.232,30.0
1697719869983,41.4638367,-8.4319694,412.6,2.40,0.893,28.0
1697719870984,41.4638367,-8.4319694,412.6,2.40,0.893,23.0
1697719871983,41.4638367,-8.4319694,412.6,2.40,0.893,15.0
1697719872983,41.4638662,-8.431963,411.5,2.60,0.884,14.0
1697719873983,41.4638662,-8.431963,411.5,2.60,0.884,13.0
1697719874984,41.4638955,-8.4319535,410.6,3.05,0.953,7.0
1697719875984,41.4638955,-8.4319535,410.6,3.05,0.953,8.0
1697719876984,41.4638955,-8.4319535,410.6,3.05,0.953,28.0
1697719877983,41.4639351,-8.4319427,409.1,3.19,1.124,11.0
1697719878983,41.4639351,-8.4319427,409.1,3.19,1.124,12.0
1697719879983,41.463978,-8.4319248,407.5,3.52,1.334,17.0
1697719880983,41.463978,-8.4319248,407.5,3.52,1.334,10.0
1697719881984,41.463978,-8.4319248,407.5,3.52,1.334,16.0
1697719883003,41.4640661,-8.4318906,405.3,4.07,1.678,11.0
1697719884003,41.4640661,-8.4318906,405.3,4.07,1.678,8.0
1697719885003,41.4640661,-8.4318906,405.3,4.07,1.678,10.0
1697719886004,41.4641674,-8.4318312,404.3,8.11,2.115,10.0
1697719887003,41.4641674,-8.4318312,404.3,8.11,2.115,10.0
1697719888003,41.4641674,-8.4318312,404.3,8.11,2.115,10.0
1697719889003,41.4642418,-8.4317991,402.3,6.97,2.342,15.0
1697719890003,41.4642418,-8.4317991,402.3,6.97,2.342,10.0
1697719891003,41.4642418,-8.4317991,402.3,6.97,2.342,10.0
1697719892003,41.4642902,-8.431768,400.2,12.43,2.185,11.0
1697719893003,41.4642902,-8.431768,400.2,12.43,2.185,11.0
1697719894043,41.4642902,-8.431768,400.2,12.43,2.185,10.0
1697719895043,41.4643221,-8.4317296,400.2,9.77,1.771,19.0
1697719896044,41.4643221,-8.4317296,400.2,9.77,1.771,10.0
1697719897044,41.4643221,-8.4317296,400.2,9.77,1.771,9.0
1697719898043,41.4643423,-8.4317218,400.9,4.37,1.130,10.0
1697719899043,41.4643423,-8.4317218,400.9,4.37,1.130,9.0
1697719900043,41.4643423,-8.4317218,400.9,4.37,1.130,9.0
1697719901043,41.4643442,-8.4317167,402.4,3.45,0.360,10.0
1697719902043,41.4643442,-8.4317167,402.4,3.45,0.360,10.0
1697719903043,41.4643442,-8.4317167,402.4,3.45,0.360,10.0
1697719904063,41.464337,-8.4317161,402.4,3.13,0.036,9.0
1697719905063,41.464337,-8.4317161,402.4,3.13,0.036,10.0
1697719906063,41.4643351,-8.4317156,402.6,4.29,0.003,9.0
1697719907064,41.4643351,-8.4317156,402.6,4.29,0.003,9.0
1697719908063,41.4643351,-8.4317156,402.6,4.29,0.003,10.0
1697719909083,41.4643317,-8.4317163,402.6,8.65,0.000,10.0
1697719910084,41.4643317,-8.4317163,402.6,8.65,0.000,9.0
1697719911084,41.4643317,-8.4317163,402.6,8.65,0.000,10.0
1697719912083,41.4643303,-8.4317166,402.6,11.30,0.000,10.0
