time,lat,lon,altitude,accuracy,speed,angle
1697727387112,41.4658008,-8.4317374,387.1,3.78,0.065,8.0
1697727388112,41.4658008,-8.4317374,387.1,3.78,0.065,8.0
1697727389111,41.4658008,-8.4317374,387.1,3.78,0.065,8.0
1697727390112,41.4658036,-8.4317359,386.5,3.96,0.623,8.0
1697727391112,41.4658036,-8.4317359,386.5,3.96,0.623,8.0
1697727392112,41.4658036,-8.4317359,386.5,3.96,0.623,8.0
1697727393111,41.4657991,-8.4317386,386.9,4.79,0.027,8.0
1697727394112,41.4657991,-8.4317386,386.9,4.79,0.027,8.0
1697727395112,41.4657991,-8.4317386,386.9,4.79,0.027,8.0
1697727396111,41.4657974,-8.4317375,386.9,5.06,0.000,8.0
1697727397112,41.4657974,-8.4317375,386.9,5.06,0.000,8.0
1697727398112,41.4657974,-8.4317375,386.9,5.06,0.000,8.0
1697727399112,41.4657777,-8.4317406,386.9,6.97,0.001,8.0
1697727400112,41.4657777,-8.4317406,386.9,6.97,0.001,8.0
1697727401112,41.4657777,-8.4317406,386.9,6.97,0.001,8.0
1697727402113,41.4657663,-8.4317427,386.9,10.34,0.000,8.0
1697727403112,41.4657663,-8.4317427,386.9,10.34,0.000,8.0
1697727404111,41.4657663,-8.4317427,386.9,10.34,0.000,8.0
1697727405111,41.4657639,-8.4317432,386.9,11.30,0.000,8.0
1697727406111,41.4657639,-8.4317432,386.9,11.30,0.000,8.0
1697727407112,41.4657639,-8.4317432,386.9,11.30,0.000,10.0
1697727408111,41.4657634,-8.4317433,386.9,9.72,0.001,13.0
1697727409111,41.4657634,-8.4317433,386.9,9.72,0.001,9.0
1697727410112,41.4657634,-8.4317433,386.9,9.72,0.001,8.0
1697727411112,41.4657633,-8.4317433,386.9,8.15,0.000,8.0
1697727412111,41.4657633,-8.4317433,386.9,8.15,0.000,8.0
1697727413111,41.4657633,-8.4317433,386.9,8.15,0.000,8.0
1697727414111,41.4657633,-8.4317433,386.9,9.73,0.000,8.0
1697727415112,41.4657633,-8.4317433,386.9,9.73,0.000,8.0
1697727416111,41.4657633,-8.4317433,386.9,9.73,0.000,8.0
1697727417112,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727418112,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727419112,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727420112,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727421112,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727422112,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727423111,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727424112,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727425112,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727426111,41.4657633,-8.4317433,386.9,11.40,0.000,8.0
1697727427112,41.4657633,-8.4317433,386.9,11.40,0.000,8.0
1697727428111,41.4657633,-8.4317433,386.9,11.40,0.000,8.0
1697727429111,41.4657633,-8.4317433,386.9,11.40,0.000,8.0
1697727430111,41.4657633,-8.4317433,386.9,11.40,0.000,8.0
1697727431112,41.4657633,-8.4317433,386.9,11.40,0.000,8.0
1697727432112,41.4657633,-8.4317433,386.9,11.40,0.000,8.0
1697727433111,41.4657633,-8.4317433,386.9,11.40,0.000,11.0
1697727434112,41.4657633,-8.4317433,386.9,11.40,0.000,8.0
1697727435112,41.4657633,-8.4317433,386.9,11.37,0.000,8.0
1697727436112,41.4657633,-8.4317433,386.9,11.37,0.000,8.0
1697727437112,41.4657633,-8.4317433,386.9,11.37,0.000,8.0
1697727438111,41.4657633,-8.4317433,386.9,11.35,0.000,9.0
1697727439112,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727440111,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727441112,41.4657633,-8.4317433,386.9,11.33,0.000,8.0
1697727442112,41.4657633,-8.4317433,386.9,11.33,0.000,8.0
1697727443112,41.4657633,-8.4317433,386.9,11.33,0.000,8.0
1697727444112,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727445112,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727446111,41.4657633,-8.4317433,386.9,11.30,0.000,12.0
1697727447112,41.4657633,-8.4317433,386.9,10.08,0.000,17.0
1697727448112,41.4657633,-8.4317433,386.9,10.08,0.000,11.0
1697727449111,41.4657633,-8.4317433,386.9,10.08,0.000,8.0
1697727450112,41.4657633,-8.4317433,386.9,8.48,0.000,8.0
1697727451112,41.4657633,-8.4317433,386.9,8.48,0.000,8.0
1697727452112,41.4657633,-8.4317433,386.9,8.48,0.000,8.0
1697727453112,41.4657633,-8.4317433,386.9,9.72,0.000,8.0
1697727454112,41.4657633,-8.4317433,386.9,9.72,0.000,8.0
1697727455112,41.4657633,-8.4317433,386.9,9.72,0.000,8.0
1697727456111,41.4657633,-8.4317433,386.9,11.32,0.000,8.0
1697727457112,41.4657633,-8.4317433,386.9,11.32,0.000,8.0
1697727458111,41.4657633,-8.4317433,386.9,11.32,0.000,8.0
1697727459112,41.4657633,-8.4317433,386.9,11.32,0.000,8.0
1697727460112,41.4657633,-8.4317433,386.9,11.32,0.000,8.0
1697727461112,41.4657633,-8.4317433,386.9,11.32,0.000,8.0
1697727462111,41.4657633,-8.4317433,386.9,11.37,0.000,16.0
1697727463111,41.4657633,-8.4317433,386.9,11.37,0.000,8.0
1697727464112,41.4657633,-8.4317433,386.9,11.37,0.000,5.0
1697727465112,41.4657633,-8.4317433,386.9,8.12,0.000,8.0
1697727466112,41.4657633,-8.4317433,386.9,8.12,0.000,9.0
1697727467112,41.4657633,-8.4317433,386.9,8.12,0.000,8.0
1697727468112,41.4657633,-8.4317433,386.9,5.27,0.000,8.0
1697727469112,41.4657633,-8.4317433,386.9,5.27,0.000,8.0
1697727470111,41.4657633,-8.4317433,386.9,5.27,0.000,8.0
1697727471111,41.4657633,-8.4317433,386.9,8.50,0.000,8.0
1697727472112,41.4657633,-8.4317433,386.9,8.50,0.000,8.0
1697727473112,41.4657633,-8.4317433,386.9,8.50,0.000,8.0
1697727474112,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727475111,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727476112,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727477112,41.4657633,-8.4317433,386.9,11.33,0.000,8.0
1697727478112,41.4657633,-8.4317433,386.9,11.33,0.000,8.0
1697727479112,41.4657633,-8.4317433,386.9,11.33,0.000,8.0
1697727480112,41.4657633,-8.4317433,386.9,11.38,0.000,8.0
1697727481112,41.4657633,-8.4317433,386.9,11.38,0.000,8.0
1697727482112,41.4657633,-8.4317433,386.9,11.38,0.000,8.0
1697727483112,41.4657633,-8.4317433,386.9,11.40,0.000,8.0
1697727484111,41.4657633,-8.4317433,386.9,11.40,0.000,10.0
1697727485112,41.4657633,-8.4317433,386.9,11.40,0.000,16.0
1697727486112,41.4657633,-8.4317433,386.9,11.38,0.000,13.0
1697727487112,41.4657633,-8.4317433,386.9,11.38,0.000,9.0
1697727488112,41.4657633,-8.4317433,386.9,11.38,0.000,8.0
1697727489111,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727490112,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727491112,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727492112,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727493112,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727494111,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727495112,41.4657633,-8.4317433,386.9,11.33,0.000,8.0
1697727496111,41.4657633,-8.4317433,386.9,11.33,0.000,8.0
1697727497112,41.4657633,-8.4317433,386.9,11.33,0.000,8.0
1697727498112,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727499111,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727500112,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727501112,41.4657633,-8.4317433,386.9,11.33,0.000,8.0
1697727502112,41.4657633,-8.4317433,386.9,11.33,0.000,8.0
1697727503111,41.4657633,-8.4317433,386.9,11.33,0.000,8.0
1697727504112,41.4657633,-8.4317433,386.9,11.38,0.000,8.0
1697727505112,41.4657633,-8.4317433,386.9,11.38,0.000,15.0
1697727506112,41.4657633,-8.4317433,386.9,11.38,0.000,10.0
1697727507112,41.4657633,-8.4317433,386.9,8.53,0.000,7.0
1697727508112,41.4657633,-8.4317433,386.9,8.53,0.000,9.0
1697727509112,41.4657633,-8.4317433,386.9,8.53,0.000,8.0
1697727510112,41.4657633,-8.4317433,386.9,3.77,0.000,8.0
1697727511111,41.4657633,-8.4317433,386.9,3.77,0.000,8.0
1697727512112,41.4657633,-8.4317433,386.9,3.77,0.000,8.0
1697727513111,41.4657633,-8.4317433,386.9,3.80,0.000,8.0
1697727514111,41.4657633,-8.4317433,386.9,3.80,0.000,8.0
1697727515112,41.4657633,-8.4317433,386.9,3.80,0.000,8.0
1697727516112,41.4657633,-8.4317433,386.9,8.52,0.000,8.0
1697727517112,41.4657633,-8.4317433,386.9,8.52,0.000,8.0
1697727518112,41.4657633,-8.4317433,386.9,8.52,0.000,8.0
1697727519111,41.4657633,-8.4317433,386.9,11.32,0.000,8.0
1697727520111,41.4657633,-8.4317433,386.9,11.32,0.000,8.0
1697727521112,41.4657633,-8.4317433,386.9,11.32,0.000,8.0
1697727522112,41.4657633,-8.4317433,386.9,11.37,0.000,8.0
1697727523111,41.4657633,-8.4317433,386.9,11.37,0.000,15.0
1697727524112,41.4657633,-8.4317433,386.9,11.37,0.000,12.0
1697727525114,41.4657633,-8.4317433,386.9,11.37,0.000,7.0
1697727526111,41.4657633,-8.4317433,386.9,11.37,0.000,8.0
1697727527112,41.4657633,-8.4317433,386.9,11.37,0.000,9.0
1697727528112,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727529112,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727530112,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727531112,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727532112,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727533112,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727534112,41.4657633,-8.4317433,386.9,11.32,0.000,8.0
1697727535111,41.4657633,-8.4317433,386.9,11.32,0.000,8.0
1697727536112,41.4657633,-8.4317433,386.9,11.32,0.000,8.0
1697727537112,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727538111,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727539112,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727540112,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727541112,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727542111,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727543112,41.4657633,-8.4317433,386.9,11.40,0.000,8.0
1697727544112,41.4657633,-8.4317433,386.9,11.40,0.000,8.0
1697727545112,41.4657633,-8.4317433,386.9,11.40,0.000,8.0
1697727546111,41.4657633,-8.4317433,386.9,11.40,0.000,8.0
1697727547112,41.4657633,-8.4317433,386.9,11.40,0.000,8.0
1697727548111,41.4657633,-8.4317433,386.9,11.40,0.000,8.0
1697727549112,41.4657633,-8.4317433,386.9,11.40,0.000,8.0
1697727550112,41.4657633,-8.4317433,386.9,11.40,0.000,8.0
1697727551111,41.4657633,-8.4317433,386.9,11.40,0.000,8.0
1697727552111,41.4657633,-8.4317433,386.9,11.40,0.000,11.0
1697727553112,41.4657633,-8.4317433,386.9,11.40,0.000,22.0
1697727554112,41.4657633,-8.4317433,386.9,11.40,0.000,5.0
1697727555112,41.4657633,-8.4317433,386.9,11.35,0.000,9.0
1697727556112,41.4657633,-8.4317433,386.9,11.35,0.000,9.0
1697727557112,41.4657633,-8.4317433,386.9,11.35,0.000,8.0
1697727558111,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727559112,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727560112,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727561112,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727562111,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727563112,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727564112,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727565111,41.4657633,-8.4317433,386.9,11.30,0.000,4.0
1697727566112,41.4657633,-8.4317433,386.9,11.30,0.000,10.0
1697727567111,41.4657633,-8.4317433,386.9,9.67,0.000,9.0
1697727568112,41.4657633,-8.4317433,386.9,9.67,0.000,8.0
1697727569112,41.4657633,-8.4317433,386.9,9.67,0.000,9.0
1697727570112,41.4657633,-8.4317433,386.9,9.67,0.000,9.0
1697727571111,41.4657633,-8.4317433,386.9,9.67,0.000,8.0
1697727572111,41.4657633,-8.4317433,386.9,9.67,0.000,8.0
1697727573112,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727574112,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727575111,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727576111,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727577111,41.4657633,-8.4317433,386.9,11.30,0.000,15.0
1697727578112,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727579112,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727580111,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727581112,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727582111,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727583112,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727584111,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727585111,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727586111,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727587112,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727588152,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727589152,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727590151,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727591151,41.4657633,-8.4317433,386.9,11.32,0.000,8.0
1697727592152,41.4657633,-8.4317433,386.9,11.32,0.000,6.0
1697727593152,41.4657633,-8.4317433,386.9,11.32,0.000,7.0
1697727594151,41.4657633,-8.4317433,386.9,8.22,0.000,6.0
1697727595152,41.4657633,-8.4317433,386.9,8.22,0.000,8.0
1697727596152,41.4657633,-8.4317433,386.9,8.22,0.000,9.0
1697727597152,41.4657633,-8.4317433,386.9,3.88,0.000,9.0
1697727598152,41.4657633,-8.4317433,386.9,3.88,0.000,9.0
1697727599152,41.4657633,-8.4317433,386.9,3.88,0.000,8.0
1697727600152,41.4657633,-8.4317433,386.9,6.98,0.000,8.0
1697727601152,41.4657633,-8.4317433,386.9,6.98,0.000,8.0
1697727602151,41.4657633,-8.4317433,386.9,6.98,0.000,8.0
1697727603152,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727604151,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727605153,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727606152,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727607151,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727608152,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727609152,41.4657633,-8.4317433,386.9,11.35,0.000,9.0
1697727610152,41.4657633,-8.4317433,386.9,11.35,0.000,9.0
1697727611151,41.4657633,-8.4317433,386.9,11.35,0.000,9.0
1697727612151,41.4657633,-8.4317433,386.9,11.40,0.000,8.0
1697727613152,41.4657633,-8.4317433,386.9,11.40,0.000,8.0
1697727614171,41.4657633,-8.4317433,386.9,11.40,0.000,6.0
1697727615172,41.4657633,-8.4317433,386.9,11.37,0.000,9.0
1697727616172,41.4657633,-8.4317433,386.9,11.37,0.000,4.0
1697727617172,41.4657633,-8.4317433,386.9,11.37,0.000,9.0
1697727618172,41.4657633,-8.4317433,386.9,11.32,0.000,8.0
1697727619172,41.4657633,-8.4317433,386.9,11.32,0.000,9.0
1697727620171,41.4657633,-8.4317433,386.9,11.32,0.000,11.0
1697727621172,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727622171,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727623172,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727624172,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727625171,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727626172,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727627172,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727628172,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727629172,41.4657633,-8.4317433,386.9,11.30,0.000,8.0
1697727630172,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727631172,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727632172,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727633172,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727634172,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727635172,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727636172,41.4657633,-8.4317433,386.9,11.33,0.000,9.0
1697727637292,41.4657633,-8.4317433,386.9,11.33,0.000,9.0
1697727638291,41.4657633,-8.4317433,386.9,11.33,0.000,8.0
1697727639292,41.4657633,-8.4317433,386.9,11.38,0.000,8.0
1697727640292,41.4657633,-8.4317433,386.9,11.38,0.000,8.0
1697727641292,41.4657633,-8.4317433,386.9,11.38,0.000,9.0
1697727642292,41.4657633,-8.4317433,386.9,11.40,0.000,16.0
1697727643292,41.4657633,-8.4317433,386.9,11.40,0.000,10.0
1697727644291,41.4657633,-8.4317433,386.9,11.40,0.000,9.0
1697727645292,41.4657633,-8.4317433,386.9,6.58,0.000,9.0
1697727646292,41.4657633,-8.4317433,386.9,6.58,0.000,9.0
1697727647292,41.4657633,-8.4317433,386.9,6.58,0.000,9.0
1697727648291,41.4657633,-8.4317433,386.9,2.18,0.000,9.0
1697727649292,41.4657633,-8.4317433,386.9,2.18,0.000,9.0
1697727650292,41.4657633,-8.4317433,386.9,2.18,0.000,9.0
1697727651292,41.4657633,-8.4317433,386.9,5.35,0.000,9.0
1697727652292,41.4657633,-8.4317433,386.9,5.35,0.000,8.0
1697727653291,41.4657633,-8.4317433,386.9,5.35,0.000,9.0
1697727654312,41.4657633,-8.4317433,386.9,9.70,0.000,9.0
1697727655312,41.4657633,-8.4317433,386.9,9.70,0.000,9.0
1697727656311,41.4657633,-8.4317433,386.9,9.70,0.000,9.0
1697727657312,41.4657633,-8.4317433,386.9,11.32,0.000,9.0
1697727658312,41.4657633,-8.4317433,386.9,11.32,0.000,9.0
1697727659311,41.4657633,-8.4317433,386.9,11.32,0.000,9.0
1697727660312,41.4657633,-8.4317433,386.9,11.37,0.000,9.0
1697727661311,41.4657633,-8.4317433,386.9,11.37,0.000,9.0
1697727662312,41.4657633,-8.4317433,386.9,11.37,0.000,8.0
1697727663311,41.4657633,-8.4317433,386.9,11.40,0.000,7.0
1697727664311,41.4657633,-8.4317433,386.9,11.40,0.000,17.0
1697727665312,41.4657633,-8.4317433,386.9,11.40,0.000,11.0
1697727666312,41.4657633,-8.4317433,386.9,9.82,0.000,9.0
1697727667312,41.4657633,-8.4317433,386.9,9.82,0.000,9.0
1697727668311,41.4657633,-8.4317433,386.9,9.82,0.000,9.0
1697727669312,41.4657633,-8.4317433,386.9,9.77,0.000,9.0
1697727670312,41.4657633,-8.4317433,386.9,9.77,0.000,9.0
1697727671312,41.4657633,-8.4317433,386.9,9.77,0.000,9.0
1697727672312,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727673312,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727674312,41.4657633,-8.4317433,386.9,11.30,0.000,9.0
1697727675311,41.4657453,-8.4318039,388.6,11.30,0.002,9.0
1697727676312,41.4657453,-8.4318039,388.6,11.30,0.002,9.0
1697727677311,41.4657453,-8.4318039,388.6,11.30,0.002,9.0
1697727678312,41.4657396,-8.4318168,388.7,11.32,0.000,9.0
1697727679311,41.4657396,-8.4318168,388.7,11.32,0.000,9.0
1697727680311,41.4657396,-8.4318168,388.7,11.32,0.000,9.0
1697727681312,41.4657386,-8.4318193,388.7,11.37,0.000,9.0
1697727682311,41.4657386,-8.4318193,388.7,11.37,0.000,9.0
1697727683312,41.4657386,-8.4318193,388.7,11.37,0.000,9.0
1697727684312,41.4657384,-8.4318199,388.7,11.40,0.000,9.0
1697727685311,41.4657384,-8.4318199,388.7,11.40,0.000,9.0
1697727686312,41.4657384,-8.4318199,388.7,11.40,0.000,9.0
1697727687311,41.4657383,-8.43182,388.7,11.40,0.000,8.0
1697727688312,41.4657383,-8.43182,388.7,11.40,0.000,8.0
1697727689312,41.4657383,-8.43182,388.7,11.40,0.000,8.0
1697727690312,41.4657383,-8.43182,388.7,11.40,0.000,8.0
1697727691311,41.4657383,-8.43182,388.7,11.40,0.000,9.0
1697727692311,41.4657383,-8.43182,388.7,11.40,0.000,8.0
1697727693312,41.4657383,-8.43182,388.7,11.40,0.000,6.0
1697727694311,41.4657383,-8.43182,388.7,11.40,0.000,6.0
1697727695312,41.4657383,-8.43182,388.7,11.40,0.000,10.0
1697727696312,41.4657383,-8.43182,388.7,6.73,0.000,8.0
1697727697311,41.4657383,-8.43182,388.7,6.73,0.000,8.0
1697727698312,41.4657383,-8.43182,388.7,6.73,0.000,8.0
1697727699311,41.4657383,-8.43182,388.7,2.50,0.000,9.0
1697727700311,41.4657383,-8.43182,388.7,2.50,0.000,8.0
1697727701312,41.4657383,-8.43182,388.7,2.50,0.000,8.0
1697727702411,41.4657383,-8.43182,388.7,5.67,0.000,9.0
1697727703412,41.4657383,-8.43182,388.7,5.67,0.000,8.0
1697727704412,41.4657383,-8.43182,388.7,5.67,0.000,9.0
1697727705411,41.4657383,-8.43182,388.7,9.87,0.000,9.0
1697727706412,41.4657383,-8.43182,388.7,9.87,0.000,9.0
1697727707412,41.4657383,-8.43182,388.7,9.87,0.000,9.0
1697727708411,41.4657383,-8.43182,388.7,11.32,0.000,9.0
1697727709411,41.4657383,-8.43182,388.7,11.32,0.000,9.0
1697727710412,41.4657383,-8.43182,388.7,11.32,0.000,12.0
1697727711411,41.4657383,-8.43182,388.7,11.32,0.000,9.0
1697727712412,41.4657383,-8.43182,388.7,11.32,0.000,7.0
1697727713412,41.4657383,-8.43182,388.7,11.32,0.000,4.0
1697727714412,41.4657383,-8.43182,388.7,11.33,0.000,9.0
1697727715411,41.4657383,-8.43182,388.7,11.33,0.000,8.0
1697727716411,41.4657383,-8.43182,388.7,11.33,0.000,8.0
1697727717431,41.4657383,-8.43182,388.7,6.93,0.000,9.0
1697727718431,41.4657383,-8.43182,388.7,6.93,0.000,12.0
1697727719432,41.4657383,-8.43182,388.7,6.93,0.000,8.0
1697727720451,41.4657383,-8.43182,388.7,2.40,0.000,8.0
1697727721452,41.4657383,-8.43182,388.7,2.40,0.000,6.0
1697727722452,41.4657383,-8.43182,388.7,2.40,0.000,14.0
1697727723451,41.4657385,-8.4318085,388.9,5.35,0.005,5.0
1697727724452,41.4657385,-8.4318085,388.9,5.35,0.005,7.0
1697727725451,41.4657385,-8.4318085,388.9,5.35,0.005,19.0
1697727726451,41.4656983,-8.4318643,386.8,10.00,0.950,11.0
1697727727451,41.4656983,-8.4318643,386.8,10.00,0.950,11.0
1697727728451,41.4656983,-8.4318643,386.8,10.00,0.950,12.0
1697727729452,41.4656444,-8.431872,386.0,11.87,1.410,6.0
1697727730451,41.4656444,-8.431872,386.0,11.87,1.410,8.0
1697727731451,41.4656444,-8.431872,386.0,11.87,1.410,10.0
1697727732452,41.4655697,-8.4318337,385.6,12.45,1.940,9.0
1697727733452,41.4655697,-8.4318337,385.6,12.45,1.940,7.0
1697727734452,41.4655697,-8.4318337,385.6,12.45,1.940,5.0
1697727735451,41.4654728,-8.4317698,387.7,12.62,2.232,8.0
1697727736451,41.4654728,-8.4317698,387.7,12.62,2.232,10.0
1697727737451,41.4654728,-8.4317698,387.7,12.62,2.232,8.0
1697727738451,41.4653966,-8.4317175,390.5,12.05,2.403,8.0
1697727739452,41.4653966,-8.4317175,390.5,12.05,2.403,7.0
1697727740452,41.4653966,-8.4317175,390.5,12.05,2.403,6.0
1697727741452,41.4653315,-8.4316787,391.4,11.60,2.467,7.0
1697727742452,41.4653315,-8.4316787,391.4,11.60,2.467,10.0
1697727743452,41.4653315,-8.4316787,391.4,11.60,2.467,12.0
1697727744452,41.4652627,-8.4316521,392.4,11.60,2.365,7.0
1697727745452,41.4652627,-8.4316521,392.4,11.60,2.365,8.0
1697727746452,41.4652627,-8.4316521,392.4,11.60,2.365,10.0
1697727747451,41.4652035,-8.4316376,394.5,11.60,2.326,10.0
1697727748452,41.4652035,-8.4316376,394.5,11.60,2.326,9.0
1697727749466,41.4652035,-8.4316376,394.5,11.60,2.326,10.0
1697727750451,41.4651494,-8.4316303,396.8,11.68,2.207,10.0
1697727751451,41.4651494,-8.4316303,396.8,11.68,2.207,10.0
1697727752451,41.4651494,-8.4316303,396.8,11.68,2.207,10.0
1697727753452,41.4651017,-8.431629,397.3,12.30,2.126,10.0
1697727754452,41.4651017,-8.431629,397.3,12.30,2.126,9.0
1697727755452,41.4651017,-8.431629,397.3,12.30,2.126,10.0
1697727756472,41.4650617,-8.4316344,398.3,13.88,2.016,10.0
1697727757491,41.4650617,-8.4316344,398.3,13.88,2.016,11.0
1697727758492,41.4650617,-8.4316344,398.3,13.88,2.016,10.0
1697727759492,41.465024,-8.4316423,399.6,15.95,1.942,10.0
1697727760492,41.465024,-8.4316423,399.6,15.95,1.942,9.0
1697727761491,41.465024,-8.4316423,399.6,15.95,1.942,9.0
1697727762492,41.4649872,-8.4316354,400.4,17.63,1.870,9.0
1697727763492,41.4649872,-8.4316354,400.4,17.63,1.870,8.0
1697727764491,41.4649872,-8.4316354,400.4,17.63,1.870,8.0
1697727765492,41.464943,-8.4316115,400.9,15.83,1.872,7.0
1697727766491,41.464943,-8.4316115,400.9,15.83,1.872,7.0
1697727767491,41.464943,-8.4316115,400.9,15.83,1.872,7.0
1697727768491,41.464891,-8.4316154,401.8,8.18,1.919,8.0
1697727769492,41.464891,-8.4316154,401.8,8.18,1.919,10.0
1697727770491,41.464891,-8.4316154,401.8,8.18,1.919,9.0
1697727771492,41.464829,-8.4316239,404.4,2.75,2.021,10.0
1697727772492,41.464829,-8.4316239,404.4,2.75,2.021,11.0
1697727773492,41.464829,-8.4316239,404.4,2.75,2.021,11.0
1697727774492,41.4647726,-8.4316656,407.2,2.72,2.040,9.0
1697727775491,41.4647726,-8.4316656,407.2,2.72,2.040,10.0
1697727776492,41.4647726,-8.4316656,407.2,2.72,2.040,11.0
1697727777491,41.464726,-8.43168,407.9,10.63,1.942,13.0
1697727778492,41.464726,-8.43168,407.9,10.63,1.942,15.0
1697727779492,41.464726,-8.43168,407.9,10.63,1.942,9.0
1697727780491,41.4646889,-8.4316959,408.9,18.32,1.761,9.0
1697727781491,41.4646889,-8.4316959,408.9,18.32,1.761,11.0
1697727782492,41.4646889,-8.4316959,408.9,18.32,1.761,9.0
1697727783491,41.4646412,-8.4317183,410.0,17.30,1.985,8.0
1697727784492,41.4646412,-8.4317183,410.0,17.30,1.985,7.0
1697727785491,41.4646412,-8.4317183,410.0,17.30,1.985,9.0
1697727786491,41.4645924,-8.4317559,411.6,9.28,2.110,8.0
1697727787492,41.4645924,-8.4317559,411.6,9.28,2.110,8.0
